VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,DOLocationID,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,congestion_surcharge,total_amount
2,2025-03-27T17:58:15Z,2025-03-27T18:13:15Z,161,186,1,3.1,1,N,1,15.00,0.50,0.50,3.43,0.00,0.30,2.75,22.48
2,2025-03-25T07:08:15Z,2025-03-25T07:55:15Z,114,164,6,4.1,1,N,1,33.00,0.50,0.50,7.41,0.00,0.30,2.75,44.46
6,2025-03-05T09:54:15Z,2025-03-05T10:24:15Z,236,168,5,2.6,1,N,1,15.00,0.50,0.50,3.26,0.00,0.30,0.00,19.56
1,2025-03-11T20:11:30Z,2025-03-11T20:50:30Z,68,41,2,8.3,1,N,1,36.50,0.50,0.50,8.11,0.00,0.30,2.75,48.66
1,2025-03-25T21:19:15Z,2025-03-25T21:50:15Z,3,48,1,3.4,1,N,1,21.50,0.00,0.50,5.01,0.00,0.30,2.75,30.06
2,2025-03-23T20:40:00Z,2025-03-23T22:02:00Z,162,3,2,19.5,1,N,2,91.50,0.50,0.50,0.00,0.00,0.30,2.75,95.55
1,2025-03-20T17:12:30Z,2025-03-20T17:37:30Z,107,64,1,5.3,5,N,1,46.00,0.50,0.50,9.01,0.00,0.30,2.75,59.06
1,2025-03-27T17:07:45Z,2025-03-27T17:36:45Z,230,161,2,2.9,1,N,1,19.50,0.50,0.50,4.24,0.00,0.30,2.75,27.79
2,2025-03-05T18:50:00Z,2025-03-05T19:14:00Z,161,75,1,2.3,1,N,1,18.00,0.50,0.50,3.31,0.00,0.30,2.75,25.36
2,2025-03-14T14:03:00Z,2025-03-14T14:32:00Z,239,236,1,3.4,1,N,1,18.00,0.00,0.50,4.31,0.00,0.30,2.75,25.86
1,2025-03-31T12:10:15Z,2025-03-31T12:39:15Z,68,140,4,4.2,1,N,1,26.00,0.00,0.50,5.91,0.00,0.30,2.75,35.46
2,2025-03-08T20:16:00Z,2025-03-08T20:31:00Z,239,79,2,2.1,1,N,1,11.00,0.50,0.50,2.26,0.00,0.30,2.75,17.31
2,2025-03-25T13:44:00Z,2025-03-25T14:11:00Z,230,161,1,7.3,1,N,3,34.50,0.00,0.50,0.00,0.00,0.30,2.75,38.05
2,2025-03-18T01:04:00Z,2025-03-18T01:38:00Z,130,138,1,5.3,1,N,1,21.00,0.00,0.50,4.42,0.00,0.30,2.75,28.97
2,2025-03-15T20:05:00Z,2025-03-15T20:35:00Z,263,48,1,6.1,1,N,1,27.00,0.50,0.50,4.66,0.00,0.30,2.75,35.71
2,2025-03-14T20:06:00Z,2025-03-14T20:32:00Z,232,239,1,4.5,1,N,1,22.50,0.50,0.50,3.98,0.00,0.30,2.75,30.53
1,2025-03-07T08:18:15Z,2025-03-07T08:37:15Z,186,263,1,1.9,1,N,1,11.50,0.50,0.50,2.80,0.00,0.30,2.75,18.35
1,2025-03-22T19:26:00Z,2025-03-22T20:08:00Z,239,79,1,5.5,1,N,1,28.50,0.50,0.50,5.86,0.00,0.30,2.75,38.41
1,2025-03-22T16:28:15Z,2025-03-22T16:50:15Z,11,164,3,2.9,1,N,1,20.00,0.50,0.50,4.81,0.00,0.30,2.75,28.86
2,2025-03-31T20:35:15Z,2025-03-31T21:44:15Z,162,261,1,9.3,1,N,2,44.00,0.50,0.50,0.00,0.00,0.30,2.75,48.05
1,2025-03-09T11:08:00Z,2025-03-09T11:23:00Z,142,107,1,3.5,1,N,1,18.50,0.00,0.50,2.90,0.00,0.30,0.00,22.20
2,2025-03-02T18:49:00Z,2025-03-02T19:24:00Z,130,100,2,3.5,1,N,2,21.50,0.50,0.50,0.00,0.00,0.30,0.00,22.80
2,2025-03-01T18:22:00Z,2025-03-01T19:44:00Z,142,140,1,14.7,2,N,1,56.00,0.50,0.50,12.01,0.00,0.30,2.75,72.06
2,2025-03-11T12:02:30Z,2025-03-11T12:18:30Z,186,142,1,2.8,1,N,1,15.00,0.00,0.50,2.78,0.00,0.30,2.75,21.33
1,2025-03-11T12:03:00Z,2025-03-11T12:16:00Z,48,161,1,1.9,1,N,2,13.00,0.50,0.50,0.00,0.00,0.30,2.75,17.05
1,2025-03-31T21:59:30Z,2025-03-31T22:11:30Z,79,68,1,1.4,1,N,1,10.50,0.50,0.50,2.18,0.00,0.30,2.75,16.73
1,2025-03-23T18:33:45Z,2025-03-23T18:59:45Z,164,79,1,4.9,1,N,1,22.50,0.50,0.50,3.98,0.00,0.30,2.75,30.53
1,2025-03-24T19:27:00Z,2025-03-24T20:30:00Z,114,186,5,8.5,1,N,1,50.50,0.50,0.50,9.82,0.00,0.30,2.75,64.37
1,2025-03-06T10:55:45Z,2025-03-06T11:18:45Z,100,259,1,2.7,1,N,1,18.50,0.00,0.50,2.65,0.00,0.30,2.75,24.70
2,2025-03-20T19:03:45Z,2025-03-20T19:49:45Z,161,263,1,6.0,1,N,1,32.00,0.50,0.50,7.21,0.00,0.30,2.75,43.26
2,2025-03-03T06:38:15Z,2025-03-03T06:54:15Z,100,138,2,2.5,1,N,1,15.00,0.50,0.50,6.50,6.94,0.30,2.75,32.49
2,2025-03-30T18:48:30Z,2025-03-30T19:53:30Z,5,239,5,8.9,99,N,1,42.50,0.50,0.00,6.91,0.00,0.30,2.75,52.96
1,2025-03-21T18:16:45Z,2025-03-21T18:33:45Z,107,230,5,1.9,1,N,2,10.50,0.50,0.50,0.00,0.00,0.30,2.75,14.55
1,2025-03-25T16:06:30Z,2025-03-25T16:20:30Z,234,130,1,2.4,1,N,1,12.50,0.50,0.50,2.48,0.00,0.30,2.75,19.03
1,2025-03-02T18:54:45Z,2025-03-02T19:24:45Z,263,162,1,3.8,1,N,2,20.50,0.50,0.50,0.00,0.00,0.30,2.75,24.55
2,2025-03-25T19:02:00Z,2025-03-25T22:07:00Z,263,140,1,21.2,2,N,1,58.00,0.50,0.50,11.17,0.00,0.30,2.75,73.22
2,2025-03-18T08:36:00Z,2025-03-18T09:10:00Z,79,149,3,3.6,1,N,1,25.50,0.50,0.50,0.00,0.00,0.30,2.75,29.55
1,2025-03-08T17:39:45Z,2025-03-08T18:21:45Z,260,100,1,4.2,1,N,1,27.00,0.50,0.50,6.21,0.00,0.30,2.75,37.26
2,2025-03-13T18:45:30Z,2025-03-13T19:09:30Z,164,234,1,1.5,1,N,1,14.00,0.50,0.50,3.25,0.00,0.30,2.75,21.30
2,2025-03-10T01:32:00Z,2025-03-10T01:46:00Z,263,162,2,3.0,1,N,3,17.00,0.00,0.50,0.00,0.00,0.30,2.75,20.55
1,2025-03-18T14:25:45Z,2025-03-18T14:42:45Z,164,130,2,1.8,5,N,1,25.00,0.50,0.50,5.23,0.00,0.30,2.75,34.28
2,2025-03-18T18:53:00Z,2025-03-18T21:35:00Z,132,234,3,19.9,4,N,2,118.50,0.50,0.50,0.00,0.00,0.30,2.75,122.55
1,2025-03-26T15:36:15Z,2025-03-26T16:15:15Z,141,138,1,12.7,2,N,1,71.50,0.50,0.50,13.60,0.00,0.30,2.75,89.15
2,2025-03-25T10:32:00Z,2025-03-25T10:44:00Z,236,79,1,3.4,1,N,3,15.00,0.50,0.50,0.00,0.00,0.30,2.75,19.05
1,2025-03-03T06:12:30Z,2025-03-03T06:23:30Z,107,142,5,2.1,1,N,1,12.50,0.50,0.50,2.98,0.00,0.30,2.75,19.53
2,2025-03-28T16:28:45Z,2025-03-28T16:47:45Z,48,107,1,2.9,1,N,1,17.50,0.50,0.50,3.88,0.00,0.30,2.75,25.43
2,2025-03-12T01:51:00Z,2025-03-12T02:08:00Z,239,107,1,5.0,1,N,1,21.00,0.00,0.50,3.27,0.00,0.30,0.00,25.07
1,2025-03-30T08:22:15Z,2025-03-30T08:35:15Z,85,142,1,2.1,1,N,1,12.50,0.50,0.50,2.48,0.00,0.30,2.75,19.03
1,2025-03-03T20:34:00Z,2025-03-03T20:51:00Z,230,237,1,2.7,1,N,1,14.00,0.50,0.50,3.25,0.00,0.30,2.75,21.30
2,2025-03-26T14:32:00Z,2025-03-26T14:56:00Z,94,161,1,3.1,1,N,1,20.50,0.00,0.50,4.81,0.00,0.30,2.75,28.86
2,2025-03-08T20:34:00Z,2025-03-08T21:08:00Z,162,246,3,8.4,1,N,1,42.50,0.50,0.50,9.31,0.00,0.30,2.75,55.86
2,2025-03-13T20:31:00Z,2025-03-13T21:02:00Z,230,142,1,4.8,1,N,2,24.00,0.50,0.50,0.00,0.00,0.30,2.75,28.05
2,2025-03-28T17:00:00Z,2025-03-28T17:15:00Z,79,239,1,1.3,1,N,1,9.50,0.50,0.50,2.71,0.00,0.30,2.75,16.26
2,2025-03-09T09:39:30Z,2025-03-09T10:09:30Z,170,107,2,5.1,1,N,3,26.00,0.50,0.50,0.00,0.00,0.30,0.00,27.30
1,2025-03-21T07:56:30Z,2025-03-21T08:18:30Z,246,79,2,3.0,1,N,1,15.50,0.50,0.50,3.52,0.00,0.30,2.75,23.07
1,2025-03-13T14:34:45Z,2025-03-13T14:54:45Z,130,246,4,3.8,1,N,1,22.00,0.00,0.50,3.07,0.00,0.30,2.75,28.62
1,2025-03-27T07:33:30Z,2025-03-27T08:14:30Z,230,138,6,4.6,1,N,1,28.50,0.50,0.50,5.36,0.00,0.30,0.00,35.16
2,2025-03-22T14:02:00Z,2025-03-22T15:01:00Z,138,79,1,10.7,2,N,1,59.00,0.00,0.50,11.26,0.00,0.30,2.75,73.81
2,2025-03-19T19:50:15Z,2025-03-19T22:52:15Z,141,239,1,20.8,3,N,1,132.00,0.50,0.50,25.75,7.00,0.30,2.75,168.80
1,2025-03-31T16:25:30Z,2025-03-31T16:43:30Z,79,132,2,3.2,1,N,1,18.00,0.50,0.50,5.80,6.94,0.30,2.75,34.79
1,2025-03-25T17:52:00Z,2025-03-25T19:43:00Z,100,141,1,12.2,1,N,1,59.50,0.50,0.50,9.53,0.00,0.30,2.75,73.08
2,2025-03-13T10:20:00Z,2025-03-13T10:53:00Z,161,48,1,3.5,1,N,1,21.50,0.50,0.50,3.83,0.00,0.30,2.75,29.38
1,2025-03-25T19:02:00Z,2025-03-25T21:54:00Z,68,130,1,18.0,1,N,4,103.00,0.50,0.50,0.00,0.00,0.30,2.75,107.05
2,2025-03-29T07:21:30Z,2025-03-29T07:47:30Z,79,263,2,3.5,1,N,1,18.50,0.50,0.50,4.06,0.00,0.30,2.75,26.61
2,2025-03-18T17:46:30Z,2025-03-18T18:41:30Z,79,107,1,7.1,1,N,2,37.00,0.50,0.50,0.00,0.00,0.30,2.75,41.05
2,2025-03-12T17:37:45Z,2025-03-12T18:12:45Z,60,170,1,3.2,1,N,1,17.50,0.50,0.50,4.31,0.00,0.30,2.75,25.86
2,2025-03-17T16:24:30Z,2025-03-17T17:59:30Z,217,114,2,12.2,1,N,3,64.50,0.50,0.50,0.00,6.94,0.30,0.00,72.74
2,2025-03-30T12:13:00Z,2025-03-30T12:22:00Z,161,65,2,2.6,1,N,1,12.00,0.00,0.50,1.87,0.00,0.30,2.75,17.42
1,2025-03-08T13:31:00Z,2025-03-08T13:49:00Z,132,246,1,2.5,1,N,1,16.00,0.00,0.50,2.35,0.00,0.30,2.75,21.90
2,2025-03-19T21:20:00Z,2025-03-19T21:43:00Z,124,230,1,4.7,1,N,1,23.50,0.00,0.50,4.87,0.00,0.30,2.75,31.92
1,2025-03-06T22:59:00Z,2025-03-06T23:45:00Z,239,219,1,10.2,1,N,1,42.50,0.00,0.50,8.29,0.00,0.30,2.75,54.34
2,2025-03-23T22:50:30Z,2025-03-23T23:05:30Z,130,48,1,0.8,1,N,2,8.50,0.00,0.50,0.00,0.00,0.30,2.75,12.05
1,2025-03-25T14:45:45Z,2025-03-25T15:00:45Z,100,142,3,2.2,1,N,2,15.50,0.50,0.50,0.00,0.00,0.30,2.75,19.55
2,2025-03-23T20:20:00Z,2025-03-23T21:24:00Z,263,69,1,19.1,2,N,1,56.00,0.50,0.50,10.81,0.00,0.30,2.75,70.86
2,2025-03-20T19:43:15Z,2025-03-20T19:56:15Z,132,183,1,1.5,1,N,1,12.50,0.50,0.50,2.48,0.00,0.30,2.75,19.03
1,2025-03-10T09:24:45Z,2025-03-10T09:57:45Z,239,48,1,5.7,1,N,1,24.00,0.50,0.50,5.05,0.00,0.30,2.75,33.10
2,2025-03-24T15:03:30Z,2025-03-24T15:19:30Z,48,141,4,2.4,1,N,4,15.50,0.00,0.50,0.00,0.00,0.30,2.75,19.05
2,2025-03-22T07:07:30Z,2025-03-22T07:24:30Z,22,130,2,2.0,1,N,1,15.50,0.50,0.50,2.93,0.00,0.30,2.75,22.48
2,2025-03-07T13:21:00Z,2025-03-07T13:45:00Z,141,264,2,2.9,1,N,2,19.00,0.00,0.50,0.00,0.00,0.30,2.75,22.55
1,2025-03-01T16:20:00Z,2025-03-01T19:23:00Z,186,180,1,18.0,1,N,2,100.50,0.50,0.50,0.00,0.00,0.30,2.75,104.55
2,2025-03-05T18:37:15Z,2025-03-05T18:52:15Z,186,68,2,3.1,1,N,1,19.00,0.50,0.50,0.00,0.00,0.30,2.75,23.05
2,2025-03-16T21:27:00Z,2025-03-16T21:57:00Z,237,130,1,9.6,1,N,1,34.00,0.00,0.50,7.51,0.00,0.30,2.75,45.06
2,2025-03-11T10:55:00Z,2025-03-11T12:11:00Z,162,236,2,15.8,1,N,1,81.00,0.00,0.50,0.00,0.00,0.30,2.75,84.55
2,2025-03-15T16:49:00Z,2025-03-15T17:46:00Z,264,234,1,5.5,1,N,1,30.50,0.50,0.50,5.18,0.00,0.30,2.75,39.73
2,2025-03-31T06:10:15Z,2025-03-31T06:26:15Z,140,130,1,2.0,1,N,2,13.00,0.50,0.50,0.00,0.00,0.30,2.75,17.05
1,2025-03-02T14:14:00Z,2025-03-02T14:49:00Z,164,230,1,8.3,2,N,1,64.00,0.00,0.50,12.16,0.00,0.30,2.75,79.71
1,2025-03-14T16:31:00Z,2025-03-14T17:38:00Z,107,264,1,8.9,1,N,4,45.00,0.50,0.50,0.00,0.00,0.30,2.75,49.05
2,2025-03-17T09:08:45Z,2025-03-17T11:49:45Z,170,236,1,15.5,1,N,1,75.00,0.50,0.50,15.48,6.94,0.30,2.75,101.47
2,2025-03-18T18:35:00Z,2025-03-18T19:17:00Z,170,132,1,3.9,1,N,1,26.50,0.50,0.50,7.75,12.50,0.30,2.75,50.80
2,2025-03-21T06:29:30Z,2025-03-21T06:53:30Z,230,77,1,2.5,1,N,1,14.50,0.50,0.50,2.78,0.00,0.30,2.75,21.33
2,2025-03-06T08:44:30Z,2025-03-06T09:00:30Z,236,163,1,2.0,1,Y,2,13.00,0.50,0.50,0.00,0.00,0.30,2.75,17.05
2,2025-03-18T19:06:00Z,2025-03-18T19:22:00Z,163,68,3,1.5,1,N,1,13.00,0.50,0.50,2.05,0.00,0.30,2.75,19.10
2,2025-03-04T06:28:00Z,2025-03-04T07:21:00Z,142,205,1,7.3,1,N,3,42.00,0.50,0.50,0.00,0.00,0.30,2.75,46.05
6,2025-03-17T18:14:30Z,2025-03-17T18:40:30Z,236,237,5,3.4,1,N,2,19.00,0.50,0.50,0.00,0.00,0.30,2.75,23.05
1,2025-03-13T06:41:45Z,2025-03-13T08:04:45Z,107,68,1,21.2,2,N,1,67.50,0.50,0.50,10.73,0.00,0.30,2.75,82.28
2,2025-03-23T07:57:00Z,2025-03-23T08:30:00Z,239,138,1,4.3,1,N,1,27.00,0.50,0.50,5.70,6.94,0.30,2.75,43.69
2,2025-03-21T04:38:15Z,2025-03-21T05:04:15Z,107,163,1,3.6,1,N,1,18.50,0.00,0.50,2.90,0.00,0.30,0.00,22.20
1,2025-03-25T09:40:15Z,2025-03-25T10:44:15Z,163,68,1,5.1,1,N,3,29.50,0.50,0.50,0.00,0.00,0.30,0.00,30.80
2,2025-03-17T13:36:00Z,2025-03-17T13:54:00Z,128,263,1,2.2,1,N,1,12.00,0.00,0.50,3.11,0.00,0.30,2.75,18.66
1,2025-03-11T16:06:15Z,2025-03-11T16:31:15Z,164,163,3,3.1,1,N,1,18.50,0.50,0.50,4.51,0.00,0.30,2.75,27.06
1,2025-03-16T20:59:45Z,2025-03-16T21:07:45Z,237,130,1,1.5,1,N,1,9.00,0.50,0.50,2.61,0.00,0.30,2.75,15.66
2,2025-03-04T19:53:00Z,2025-03-04T20:29:00Z,68,162,4,6.6,1,N,2,32.50,0.50,0.50,0.00,0.00,0.30,2.75,36.55
1,2025-03-28T06:21:30Z,2025-03-28T06:37:30Z,138,186,1,1.7,1,N,1,12.00,0.50,0.50,2.89,0.00,0.30,2.75,18.94
2,2025-03-14T10:26:45Z,2025-03-14T10:49:45Z,236,107,1,5.8,1,N,1,29.00,0.00,0.50,7.45,0.00,0.30,0.00,37.25
2,2025-03-22T20:50:45Z,2025-03-22T21:20:45Z,239,264,1,7.8,1,N,1,34.00,0.50,0.50,6.85,0.00,0.30,2.75,44.90
1,2025-03-31T10:20:00Z,2025-03-31T10:29:00Z,163,230,1,2.1,1,N,1,11.00,0.00,0.50,0.00,0.00,0.30,2.75,14.55
2,2025-03-23T21:27:00Z,2025-03-23T22:07:00Z,48,140,1,8.3,1,N,1,36.50,0.00,0.50,10.01,0.00,0.30,2.75,50.06
2,2025-03-17T19:16:30Z,2025-03-17T20:18:30Z,141,79,1,10.9,99,N,1,34.50,0.50,0.50,9.64,0.00,0.30,2.75,48.19
2,2025-03-29T00:51:00Z,2025-03-29T01:10:00Z,142,141,6,4.0,1,N,1,18.00,0.00,0.50,4.31,0.00,0.30,2.75,25.86
1,2025-03-02T14:22:45Z,2025-03-02T15:19:45Z,132,79,6,19.2,3,N,1,94.00,1.00,0.50,15.82,6.94,0.30,2.75,121.31
2,2025-03-15T11:09:00Z,2025-03-15T12:07:00Z,147,107,1,11.6,1,N,1,62.00,0.00,0.50,11.30,0.00,0.30,0.00,74.10
2,2025-03-07T09:18:45Z,2025-03-07T10:50:45Z,230,142,2,7.7,1,N,1,50.50,0.50,0.50,10.36,0.00,0.30,0.00,62.16
1,2025-03-09T11:40:00Z,2025-03-09T11:57:00Z,140,162,1,3.0,1,N,1,18.50,0.00,0.50,0.00,0.00,0.30,2.75,22.05
1,2025-03-28T12:30:30Z,2025-03-28T12:51:30Z,138,134,4,2.9,1,N,1,19.50,0.00,0.50,4.61,0.00,0.30,2.75,27.66
2,2025-03-04T00:43:45Z,2025-03-04T01:45:45Z,246,263,2,16.1,1,N,1,68.00,0.00,0.50,14.31,0.00,0.30,2.75,85.86
2,2025-03-23T16:19:00Z,2025-03-23T16:45:00Z,163,237,2,2.5,1,N,1,17.00,0.50,0.50,4.21,0.00,0.30,2.75,25.26
2,2025-03-05T22:41:45Z,2025-03-05T23:53:45Z,239,79,1,10.0,2,N,1,56.50,0.00,0.50,0.00,0.00,0.30,2.75,60.05
1,2025-03-17T12:27:15Z,2025-03-17T12:54:15Z,264,132,4,3.4,1,N,1,21.00,0.00,0.50,3.92,0.00,0.30,0.00,25.72
2,2025-03-30T10:15:45Z,2025-03-30T10:30:45Z,263,71,1,2.4,1,N,2,16.00,0.00,0.50,0.00,0.00,0.30,2.75,19.55
2,2025-03-25T23:29:15Z,2025-03-25T23:39:15Z,230,142,1,0.6,1,N,1,7.50,0.00,0.50,2.21,0.00,0.30,2.75,13.26
2,2025-03-13T21:19:00Z,2025-03-13T23:13:00Z,246,141,2,20.8,2,Y,2,53.00,0.00,0.50,0.00,0.00,0.30,2.75,56.55
1,2025-03-07T13:35:00Z,2025-03-07T13:57:00Z,107,236,1,4.1,1,N,1,20.00,0.00,0.50,4.24,0.00,0.30,2.75,27.79
2,2025-03-26T16:23:00Z,2025-03-26T16:45:00Z,230,107,1,1.7,1,N,1,15.00,0.50,0.50,3.81,0.00,0.30,2.75,22.86
2,2025-03-13T00:05:30Z,2025-03-13T00:25:30Z,237,79,2,3.6,5,N,1,24.50,0.00,0.50,3.37,0.00,0.30,2.75,31.42
1,2025-03-22T19:41:30Z,2025-03-22T20:11:30Z,239,48,1,2.5,1,N,1,18.00,0.50,0.50,3.31,0.00,0.30,2.75,25.36
2,2025-03-05T07:35:00Z,2025-03-05T08:04:00Z,236,73,1,3.8,1,N,1,21.00,0.50,0.50,3.76,0.00,0.30,2.75,28.81
1,2025-03-09T22:29:00Z,2025-03-09T23:23:00Z,68,130,1,7.0,1,N,1,43.50,0.00,0.50,7.06,0.00,0.30,2.75,54.11
1,2025-03-15T09:08:15Z,2025-03-15T09:51:15Z,142,186,4,5.2,1,N,2,27.00,0.50,0.50,0.00,0.00,0.30,2.75,31.05
2,2025-03-27T17:20:00Z,2025-03-27T17:43:00Z,226,100,2,3.1,1,N,1,20.00,0.50,0.50,4.33,0.00,0.30,2.75,28.38
2,2025-03-29T15:50:00Z,2025-03-29T16:24:00Z,246,68,1,7.1,1,N,2,34.00,0.50,0.50,0.00,0.00,0.30,2.75,38.05
2,2025-03-24T06:39:45Z,2025-03-24T06:59:45Z,263,142,1,1.8,1,N,2,13.50,0.50,0.50,0.00,0.00,0.30,2.75,17.55
6,2025-03-03T14:18:00Z,2025-03-03T14:40:00Z,124,140,2,3.5,1,N,1,20.00,0.00,0.50,3.53,0.00,0.30,2.75,27.08
2,2025-03-23T23:57:00Z,2025-03-24T00:25:00Z,264,153,1,3.4,1,N,3,20.00,0.00,0.50,0.00,0.00,0.30,2.75,23.55
1,2025-03-12T13:21:00Z,2025-03-12T14:21:00Z,237,170,5,7.5,1,N,1,33.50,1.00,0.50,5.71,0.00,0.30,2.75,43.76
2,2025-03-31T06:06:15Z,2025-03-31T06:25:15Z,164,246,4,4.8,1,N,4,20.00,0.50,0.50,0.00,0.00,0.30,2.75,24.05
2,2025-03-08T10:58:00Z,2025-03-08T11:15:00Z,246,183,1,2.0,1,N,1,11.00,0.00,0.50,2.18,0.00,0.30,2.75,16.73
2,2025-03-29T11:51:45Z,2025-03-29T12:03:45Z,237,253,1,1.7,1,N,2,10.50,0.00,0.50,0.00,0.00,0.30,2.75,14.05
2,2025-03-22T12:01:00Z,2025-03-22T12:16:00Z,161,7,2,2.1,1,N,4,11.00,0.00,0.50,0.00,0.00,0.30,0.00,11.80
2,2025-03-10T06:34:00Z,2025-03-10T07:49:00Z,239,184,4,20.7,3,N,4,100.50,0.50,0.50,0.00,0.00,0.30,2.75,104.55
1,2025-03-14T22:36:30Z,2025-03-14T22:58:30Z,142,132,1,3.5,1,N,2,21.50,0.00,0.50,0.00,7.00,0.30,2.75,32.05
1,2025-03-07T17:36:00Z,2025-03-07T18:11:00Z,246,239,2,2.2,5,N,2,18.00,0.50,0.50,0.00,0.00,0.30,2.75,22.05
1,2025-03-10T07:34:00Z,2025-03-10T07:55:00Z,264,170,1,2.9,1,N,2,19.00,0.50,0.50,0.00,0.00,0.30,2.75,23.05
1,2025-03-08T00:56:00Z,2025-03-08T01:09:00Z,138,246,1,0.9,1,N,1,8.50,0.00,0.50,2.41,0.00,0.30,2.75,14.46
1,2025-03-25T13:10:15Z,2025-03-25T13:38:15Z,132,186,5,3.2,1,N,1,22.50,0.00,0.50,4.66,0.00,0.30,0.00,27.96
1,2025-03-27T07:45:30Z,2025-03-27T09:17:30Z,138,186,1,10.0,1,N,1,47.50,0.50,0.50,6.19,0.00,0.30,2.75,57.74
2,2025-03-14T08:23:00Z,2025-03-14T08:41:00Z,48,132,1,1.4,1,N,1,10.50,0.50,0.50,3.87,6.94,0.30,2.75,25.36
2,2025-03-07T06:24:30Z,2025-03-07T07:14:30Z,164,50,1,6.2,1,N,2,30.00,0.50,0.50,0.00,0.00,0.30,2.75,34.05
2,2025-03-30T19:14:00Z,2025-03-30T20:27:00Z,161,130,1,12.9,1,N,1,68.00,0.50,0.50,19.75,6.94,0.30,2.75,98.74
1,2025-03-09T21:44:00Z,2025-03-09T22:24:00Z,141,132,1,6.9,1,N,1,32.50,0.00,0.50,6.66,0.00,0.30,0.00,39.96
2,2025-03-20T08:53:15Z,2025-03-20T10:03:15Z,142,114,1,13.8,2,N,1,63.00,0.50,0.50,14.80,6.94,0.30,2.75,88.79
1,2025-03-06T16:33:00Z,2025-03-06T16:43:00Z,35,230,2,1.6,1,N,2,10.50,0.50,0.50,0.00,0.00,0.30,2.75,14.55
2,2025-03-18T20:53:15Z,2025-03-18T21:05:15Z,132,140,4,1.5,1,N,2,9.50,0.50,0.50,0.00,0.00,0.30,2.75,13.55
6,2025-03-21T03:27:15Z,2025-03-21T03:49:15Z,236,107,2,3.0,1,N,1,18.00,0.00,0.50,2.59,0.00,0.30,2.75,24.14
2,2025-03-07T19:42:00Z,2025-03-07T21:21:00Z,141,79,2,21.8,3,N,1,137.50,0.50,0.50,21.23,0.00,0.30,2.75,162.78
2,2025-03-27T18:42:30Z,2025-03-27T20:08:30Z,145,96,1,14.2,1,N,1,84.00,0.50,0.50,17.06,0.00,0.30,0.00,102.36
2,2025-03-03T06:53:00Z,2025-03-03T07:55:00Z,246,230,1,11.2,1,N,1,53.00,0.50,0.50,11.41,0.00,0.30,2.75,68.46
1,2025-03-09T18:57:45Z,2025-03-09T22:05:45Z,139,130,1,21.5,4,N,1,104.50,0.50,0.50,19.54,0.00,0.30,2.75,128.09
2,2025-03-30T00:21:30Z,2025-03-30T00:38:30Z,170,186,1,4.4,1,N,1,22.00,0.00,0.50,2.74,0.00,0.30,0.00,25.54
1,2025-03-12T18:37:00Z,2025-03-12T19:36:00Z,101,239,1,12.3,2,Y,1,57.00,0.50,0.50,15.26,0.00,0.30,2.75,76.31
2,2025-03-22T20:01:30Z,2025-03-22T20:17:30Z,141,130,2,4.1,1,N,1,17.00,0.50,0.50,2.75,0.00,0.30,0.00,21.05
2,2025-03-29T08:56:30Z,2025-03-29T09:49:30Z,48,239,1,7.3,1,N,1,39.50,0.50,0.50,5.23,0.00,0.30,2.75,48.78
1,2025-03-14T12:20:15Z,2025-03-14T12:57:15Z,263,186,1,8.2,1,N,2,29.00,0.00,0.50,0.00,0.00,0.30,2.75,32.55
1,2025-03-06T18:04:00Z,2025-03-06T18:53:00Z,162,64,1,5.7,1,N,1,29.50,0.50,0.50,4.03,0.00,0.30,2.75,37.58
1,2025-03-13T17:22:45Z,2025-03-13T18:03:45Z,130,48,2,6.3,1,N,2,37.00,0.50,0.50,0.00,0.00,0.30,2.75,41.05
2,2025-03-08T07:09:45Z,2025-03-08T08:13:45Z,239,186,2,13.8,1,N,1,53.50,0.50,0.50,8.63,0.00,0.30,2.75,66.18
2,2025-03-02T14:05:00Z,2025-03-02T14:21:00Z,259,161,1,3.3,1,N,1,16.00,1.00,0.50,2.67,0.00,0.30,0.00,20.47
6,2025-03-31T16:35:45Z,2025-03-31T19:34:45Z,132,68,2,18.6,4,N,1,97.50,0.50,0.50,25.39,0.00,0.30,2.75,126.94
1,2025-03-30T18:01:45Z,2025-03-30T18:24:45Z,130,132,1,4.6,1,N,1,22.50,0.50,0.50,3.57,0.00,0.30,0.00,27.37
2,2025-03-02T20:15:45Z,2025-03-02T20:42:45Z,163,264,1,3.8,1,N,1,22.50,0.50,0.50,4.76,0.00,0.30,0.00,28.56
2,2025-03-21T16:09:00Z,2025-03-21T16:38:00Z,164,162,1,5.1,1,N,1,24.00,0.50,0.50,4.21,0.00,0.30,2.75,32.26
2,2025-03-03T19:59:45Z,2025-03-03T20:18:45Z,138,234,1,2.1,1,N,2,16.00,0.50,0.50,0.00,0.00,0.30,2.75,20.05
2,2025-03-26T08:30:00Z,2025-03-26T09:19:00Z,114,140,1,5.1,1,N,3,32.00,0.50,0.50,0.00,0.00,0.30,0.00,33.30
2,2025-03-13T14:36:45Z,2025-03-13T15:19:45Z,48,264,1,9.8,3,N,1,57.50,1.00,0.50,15.51,0.00,0.30,2.75,77.56
